geo_id,covariate,lag_weeks,n_obs,pearson_corr,spearman_corr
DHA_METRO,wind100,5,184,0.24770511103409107,0.24390739621926585
DHA_METRO,wind100,6,184,0.28287382096748537,0.28805064236123595
DHA_METRO,wind100,7,184,0.3053180845780052,0.32791137636469914
DHA_METRO,wind100,8,184,0.33285088392223283,0.36466779575434966
DHA_METRO,wind100,9,184,0.34760563950659895,0.37840612978610716
DHA_METRO,wind100,10,184,0.376703990654191,0.39809242854692206
DHA_METRO,wind100,11,184,0.3889502081157488,0.4175273127871636
DHA_METRO,wind100,12,183,0.39397714445984716,0.46292366328134216
KHU,wind100,0,184,-0.16892762273371537,-0.11716645953607605
KHU,wind100,1,184,-0.14426498875815968,-0.07120406518925197
KHU,wind100,2,184,-0.10099268763676661,-0.05338768261569256
KHU,wind100,3,184,-0.07069478459606048,0.026208399450847422
KHU,wind100,4,184,-0.02730284115567085,0.07613674020536494
KHU,wind100,5,184,0.02839321532228608,0.11380959105704777
KHU,wind100,6,184,0.07451703370221774,0.16144265436765087
KHU,wind100,7,184,0.12695701969708875,0.20211318065927372
KHU,wind100,8,184,0.16840998044421782,0.24381647583503802
KHU,wind100,9,184,0.197968054740996,0.2776852618207411
KHU,wind100,10,184,0.2256153352546039,0.29339923624491737
KHU,wind100,11,184,0.2649269838567017,0.32529123357669504
KHU,wind100,12,183,0.29298964700998803,0.3704836379358869
MYM,wind100,0,184,-0.13749132701601618,-0.21939159562866606
MYM,wind100,1,184,-0.09540059181167787,-0.15610348065016139
MYM,wind100,2,184,-0.05173315443440494,-0.10558544957316351
MYM,wind100,3,184,-0.005991311183310063,-0.02758513801991327
MYM,wind100,4,184,0.04357010192937093,0.002603652638098499
MYM,wind100,5,184,0.13045846979936063,0.08701879243417411
MYM,wind100,6,184,0.17481258128723556,0.1455263937474761
MYM,wind100,7,184,0.20108247499606072,0.1830014743495326
MYM,wind100,8,184,0.2195297524551596,0.2440509161351441
MYM,wind100,9,184,0.23967206794370563,0.25685786977195474
MYM,wind100,10,184,0.26043397103152555,0.29124226023167804
MYM,wind100,11,184,0.28385037674524266,0.3307616053217309
MYM,wind100,12,183,0.30843178353553097,0.37289601837117364
RAJ,wind100,0,184,-0.18440820246107104,-0.22912271240146265
RAJ,wind100,1,184,-0.15877039728863543,-0.19893259845729605
RAJ,wind100,2,184,-0.11550256516791066,-0.1524949052704057
RAJ,wind100,3,184,-0.08489015056938119,-0.10391482138896582
RAJ,wind100,4,184,-0.032604029147033434,-0.028768350944262017
RAJ,wind100,5,184,0.014679303452815835,0.010429535059925572
RAJ,wind100,6,184,0.07181054511579935,0.02824817831474939
RAJ,wind100,7,184,0.13174211388417073,0.06481987363087531
RAJ,wind100,8,184,0.14638738017445432,0.11595464862607188
RAJ,wind100,9,184,0.18525241769842427,0.14517074292270693
RAJ,wind100,10,184,0.20238499337539476,0.17726584902534523
RAJ,wind100,11,184,0.2267865747270643,0.22568906494203061
RAJ,wind100,12,183,0.2731751526725431,0.2777318073061869
RAN,wind100,0,184,-0.14675501344051947,-0.2810487957166637
RAN,wind100,1,184,-0.12516278591908522,-0.24456362272070106
RAN,wind100,2,184,-0.07886124542374742,-0.20515616500103417
RAN,wind100,3,184,-0.04822810265478568,-0.16095211487178301
RAN,wind100,4,184,-0.01372898992520138,-0.12367617094183242
RAN,wind100,5,184,0.020334845930890987,-0.04187835970145698
RAN,wind100,6,184,0.07772448203729058,-0.017308166966031713
RAN,wind100,7,184,0.09149193101386285,0.0322963757684024
RAN,wind100,8,184,0.10223628801638016,0.06963501670850812
RAN,wind100,9,184,0.13393979463831276,0.13984225423538255
RAN,wind100,10,184,0.12959023351201931,0.16860129803665522
RAN,wind100,11,184,0.16382471303772228,0.21877189404396588
RAN,wind100,12,183,0.17268226194651293,0.2343778569288151
SYL,wind100,0,184,-0.044088434578143626,-0.3202714553470383
SYL,wind100,1,184,-0.030312406297754647,-0.2663999761481525
SYL,wind100,2,184,-0.026127143839607996,-0.21265265414886045
SYL,wind100,3,184,-0.005849303181538361,-0.2089632229436227
SYL,wind100,4,184,0.015238049678072414,-0.17058369880002244
SYL,wind100,5,184,0.04892776504444856,-0.10016178354542551
SYL,wind100,6,184,0.06703370748745159,-0.026848511964104423
SYL,wind100,7,184,0.04972853725189378,0.017501351509370298
SYL,wind100,8,184,0.06613690743438894,0.05300086573751452
SYL,wind100,9,184,0.09587611632079583,0.10110055815447033
SYL,wind100,10,184,0.09757522095547569,0.11810196069943021
SYL,wind100,11,184,0.1022883757061171,0.1404699702242849
SYL,wind100,12,183,0.12325547374575864,0.23316804842762479
BAR,winddir10,0,184,-0.16541872295590906,-0.11604368676726971
BAR,winddir10,1,184,-0.20766038110255444,-0.18179051929531462
BAR,winddir10,2,184,-0.25548570114685404,-0.23188804978571637
BAR,winddir10,3,184,-0.2837876954205648,-0.267328896199899
BAR,winddir10,4,184,-0.2989339742187679,-0.3149112118379651
BAR,winddir10,5,184,-0.3089604052389168,-0.33873570571205114
BAR,winddir10,6,184,-0.3175327033871612,-0.38609751121866387
BAR,winddir10,7,184,-0.3185118076146768,-0.40398402322512467
BAR,winddir10,8,184,-0.319311578359506,-0.4040616191818594
BAR,winddir10,9,184,-0.31467102506204725,-0.40414260137548763
BAR,winddir10,10,184,-0.29461998879144025,-0.3851811991816744
BAR,winddir10,11,184,-0.2778065301654508,-0.3660886829600821
BAR,winddir10,12,183,-0.2575433335833828,-0.35419322239825113
CHA,winddir10,0,184,-0.19016229633650045,-0.21107603213947063
CHA,winddir10,1,184,-0.23182670224598345,-0.2808768797723466
CHA,winddir10,2,184,-0.27978154531456284,-0.33980800321495397
CHA,winddir10,3,184,-0.30342068519080656,-0.3924508130398632
CHA,winddir10,4,184,-0.3304174120128467,-0.44208677171812566
CHA,winddir10,5,184,-0.34696160365402834,-0.4831880942948703
CHA,winddir10,6,184,-0.3505386722722366,-0.5042486348179478
CHA,winddir10,7,184,-0.35650555055879374,-0.5438950660406212
CHA,winddir10,8,184,-0.35305241462986553,-0.549040010255808
CHA,winddir10,9,184,-0.337290646088561,-0.5289498341395816
CHA,winddir10,10,184,-0.32180358477249243,-0.5078437438385998
CHA,winddir10,11,184,-0.30597650382929237,-0.47519096054187365
CHA,winddir10,12,183,-0.2803494485700638,-0.4653504208524089
DHA_DIV,winddir10,0,184,-0.10892595651784412,-0.1461746403873231
DHA_DIV,winddir10,1,184,-0.17111570731366293,-0.22820887735595194
DHA_DIV,winddir10,2,184,-0.22508951134872077,-0.2953134685378018
DHA_DIV,winddir10,3,184,-0.27123607468426497,-0.3741403980869666
DHA_DIV,winddir10,4,184,-0.3074043340923798,-0.44667929760563135
DHA_DIV,winddir10,5,184,-0.33985284164636265,-0.5045227361104703
DHA_DIV,winddir10,6,184,-0.3576314736686393,-0.5488790931907497
DHA_DIV,winddir10,7,184,-0.37607821843610634,-0.6028578309729679
DHA_DIV,winddir10,8,184,-0.3875025937455828,-0.6191649009047164
DHA_DIV,winddir10,9,184,-0.3959869423088899,-0.6191981777561283
DHA_DIV,winddir10,10,184,-0.39437676457991255,-0.6057026998563425
DHA_DIV,winddir10,11,184,-0.39638495296223514,-0.5981093985819214
DHA_DIV,winddir10,12,183,-0.3898061231704005,-0.6036943898572391
DHA_METRO,winddir10,0,184,-0.1347708668980846,-0.1547207614471716
DHA_METRO,winddir10,1,184,-0.20038398206358402,-0.24153194809618742
DHA_METRO,winddir10,2,184,-0.25134507662540023,-0.3130127642918795
DHA_METRO,winddir10,3,184,-0.3004519670214709,-0.3945743750166627
DHA_METRO,winddir10,4,184,-0.33835824665536723,-0.46514542232301825
DHA_METRO,winddir10,5,184,-0.3689296471503041,-0.5262260582752193
DHA_METRO,winddir10,6,184,-0.38253521320643624,-0.5743251088839361
DHA_METRO,winddir10,7,184,-0.39727238085051525,-0.6195932138797408
DHA_METRO,winddir10,8,184,-0.4028973762020397,-0.6344566391313576
DHA_METRO,winddir10,9,184,-0.4124048860012209,-0.6371860084549935
DHA_METRO,winddir10,10,184,-0.4060490925599688,-0.620297955038089
DHA_METRO,winddir10,11,184,-0.4037473503456359,-0.6087312922692691
DHA_METRO,winddir10,12,183,-0.3931661374471382,-0.6211903811695044
KHU,winddir10,0,184,-0.029252594952787012,-0.011924233830000323
KHU,winddir10,1,184,-0.07541632900687557,-0.08199100948655402
KHU,winddir10,2,184,-0.1322905841321918,-0.18774005609145417
KHU,winddir10,3,184,-0.16952191892516677,-0.24577335050807755
KHU,winddir10,4,184,-0.19425367319561787,-0.30644210495746643
KHU,winddir10,5,184,-0.2296973266144556,-0.37294739810122723
KHU,winddir10,6,184,-0.2536294119044626,-0.40834615269434504
KHU,winddir10,7,184,-0.2816779944052628,-0.4482447488815276
KHU,winddir10,8,184,-0.29910874418296124,-0.48757796047765356
KHU,winddir10,9,184,-0.31354071218449914,-0.49816328264010823
KHU,winddir10,10,184,-0.3181429426037963,-0.5003590713059619
KHU,winddir10,11,184,-0.32164942086385584,-0.49494002695793893
KHU,winddir10,12,183,-0.32723321920306986,-0.5114015746744802
MYM,winddir10,0,184,-0.0130976674318681,0.04340471113435814
MYM,winddir10,1,184,-0.0576168342324179,-0.016682460245735463
MYM,winddir10,2,184,-0.10952062727967574,-0.07983877460373769
MYM,winddir10,3,184,-0.16378274215862604,-0.15463208679336812
MYM,winddir10,4,184,-0.21083400877170566,-0.23719729939590473
MYM,winddir10,5,184,-0.26400147461055545,-0.32825748744587724
MYM,winddir10,6,184,-0.29631300598692967,-0.3814715504695785
MYM,winddir10,7,184,-0.321066843860456,-0.45179968359020667
MYM,winddir10,8,184,-0.33050947586460844,-0.4594504278456309
MYM,winddir10,9,184,-0.3513930868800422,-0.5100647529873685
MYM,winddir10,10,184,-0.3578227748726638,-0.5396851808352094
MYM,winddir10,11,184,-0.3694314576680193,-0.5697596874556288
MYM,winddir10,12,183,-0.36972129629288797,-0.6004282386946652
RAJ,winddir10,0,184,0.03897861955338757,0.14960679628791704
RAJ,winddir10,1,184,-0.03034953541414606,0.07421641180973879
RAJ,winddir10,2,184,-0.09299933515009025,-0.014676554967481534
RAJ,winddir10,3,184,-0.14211357727847695,-0.06347418219348132
RAJ,winddir10,4,184,-0.19217589539718993,-0.16403752982617442
RAJ,winddir10,5,184,-0.23327921021665782,-0.2648613388624045
RAJ,winddir10,6,184,-0.2616217126149767,-0.3088109435890811
RAJ,winddir10,7,184,-0.2927375218245991,-0.3759470413110596
RAJ,winddir10,8,184,-0.29595135569370146,-0.41035319090423117
RAJ,winddir10,9,184,-0.30499051156755314,-0.4235163462431072
RAJ,winddir10,10,184,-0.3094997052042416,-0.4567797044153244
RAJ,winddir10,11,184,-0.3224682679106163,-0.47583699991077655
RAJ,winddir10,12,183,-0.33102859279549746,-0.500397164545705
RAN,winddir10,0,184,-0.11934058342759693,-0.11052513290877003
RAN,winddir10,1,184,-0.14807125566628257,-0.19561600122436665
RAN,winddir10,2,184,-0.15260523320463268,-0.18114538382479842
RAN,winddir10,3,184,-0.16816062562009748,-0.24440271529039315
RAN,winddir10,4,184,-0.1778600566554006,-0.27706813148443127
RAN,winddir10,5,184,-0.194149242539333,-0.3307758128076015
RAN,winddir10,6,184,-0.2112892417411184,-0.3269847917799685
RAN,winddir10,7,184,-0.22452562168591084,-0.35670587487062144
RAN,winddir10,8,184,-0.22801855808845106,-0.36921831345896017
RAN,winddir10,9,184,-0.24176823226155786,-0.3908310153449062
RAN,winddir10,10,184,-0.2405650989672844,-0.3644374207622189
RAN,winddir10,11,184,-0.2568681743014321,-0.37782972238043305
RAN,winddir10,12,183,-0.24448639348704607,-0.3845963371637793
SYL,winddir10,0,184,-0.08919199551922419,0.014826531776927982
SYL,winddir10,1,184,-0.09981627591741919,-0.06283714267704482
SYL,winddir10,2,184,-0.13118600599331504,-0.14170299449983126
SYL,winddir10,3,184,-0.14961605063369787,-0.10088758961781312
SYL,winddir10,4,184,-0.18021583760170432,-0.14398886956973833
SYL,winddir10,5,184,-0.2122295692504878,-0.17618397773716982
SYL,winddir10,6,184,-0.21792159145431383,-0.26307535266925436
SYL,winddir10,7,184,-0.18903557180685304,-0.25685557893501754
SYL,winddir10,8,184,-0.17309786222547685,-0.19812831031016645
SYL,winddir10,9,184,-0.17323897096565494,-0.2211918555281862
SYL,winddir10,10,184,-0.1651371615488117,-0.2517860127624294
SYL,winddir10,11,184,-0.1320373611878999,-0.1917000962196513
SYL,winddir10,12,183,-0.11041333232045583,-0.29151262034216313
